נתונים היסטוריים - סוף יום ת"א-35,,,,,,
מתאריך 01/01/2000  עד תאריך 30/01/2010
תאריך,מדד בסיס,מדד פתיחה,מדד נעילה,מדד גבוה,מדד נמוך,שווי שוק כולל (אלפי ש''ח)
12/05/2008,1077.29,1084.26,1083.35,1086.98,1081.70,448895544
11/05/2008,1087.02,1075.12,1077.29,1080.57,1073.74,446510617
06/05/2008,1100.08,1101.16,1087.02,1101.96,1083.12,450929151
05/05/2008,1105.55,1102.58,1100.08,1103.80,1097.01,455692381
04/05/2008,1078.69,1091.35,1105.55,1105.55,1089.28,458364982
01/05/2008,1080.50,1074.82,1078.69,1083.80,1074.71,448304798
30/04/2008,1076.57,1075.24,1080.50,1082.28,1064.83,450376214
29/04/2008,1087.69,1081.71,1076.57,1084.10,1074.44,448009279
28/04/2008,1092.91,1094.19,1087.69,1099.01,1085.27,452422803
27/04/2008,1099.61,1107.73,1092.91,1110.13,1092.26,455147574
24/04/2008,1094.91,1106.01,1099.61,1110.85,1097.69,461140068
23/04/2008,1097.46,1097.49,1094.91,1104.41,1093.70,461139150
22/04/2008,1095.25,1093.11,1097.46,1100.67,1092.76,459123306
21/04/2008,1090.69,1109.12,1095.25,1110.71,1095.25,457390853
17/04/2008,1080.23,1084.96,1090.69,1091.81,1080.34,458592339
16/04/2008,1062.56,1064.39,1080.23,1080.23,1062.74,452732189
15/04/2008,1049.13,1055.11,1062.56,1066.07,1050.12,448560619
14/04/2008,1048.96,1045.31,1049.13,1054.59,1041.90,443771318
13/04/2008,1065.17,1055.68,1048.96,1060.02,1048.96,443506375
10/04/2008,1067.40,1063.60,1065.17,1070.48,1057.37,447414754
09/04/2008,1056.20,1053.39,1067.40,1070.12,1052.29,446949622
08/04/2008,1053.28,1044.47,1056.20,1056.53,1044.47,443551657
07/04/2008,1054.79,1066.78,1053.28,1066.78,1051.40,444539234
06/04/2008,1039.33,1048.93,1054.79,1057.14,1046.47,441816877
03/04/2008,1047.25,1042.26,1039.33,1052.66,1038.01,434346957
02/04/2008,1009.25,1035.34,1047.25,1047.25,1026.75,436564615
01/04/2008,997.16,995.30,1009.25,1010.46,993.82,421811781
31/03/2008,999.03,996.96,997.16,1000.82,983.63,415283467
30/03/2008,1022.99,1013.27,999.03,1013.86,997.42,414816560
27/03/2008,1032.36,1022.68,1022.99,1035.45,1021.00,421583865
26/03/2008,1039.71,1033.15,1032.36,1038.96,1027.66,422904816
25/03/2008,1028.08,1040.59,1039.71,1044.04,1033.85,426026796
24/03/2008,1027.38,1024.03,1028.08,1031.18,1019.20,421984399
23/03/2008,993.22,1011.67,1027.38,1027.38,1010.20,420509863
20/03/2008,1001.13,986.42,993.22,1002.11,984.09,410563147
19/03/2008,985.80,1004.52,1001.13,1005.03,986.21,417135542
18/03/2008,964.38,983.52,985.80,988.30,966.55,409553966
17/03/2008,1004.70,993.97,964.38,998.66,964.38,398942898
16/03/2008,1024.56,1016.24,1004.70,1016.24,1001.89,416899074
13/03/2008,1062.29,1044.48,1024.56,1046.98,1024.56,425455826
12/03/2008,1047.15,1070.55,1062.29,1072.92,1060.39,440318761
11/03/2008,1048.00,1044.66,1047.15,1049.07,1038.13,436137012
10/03/2008,1044.95,1045.85,1048.00,1048.57,1039.84,438545919
09/03/2008,1071.94,1048.48,1044.95,1050.48,1044.48,437553049
06/03/2008,1086.88,1089.30,1071.94,1090.33,1071.94,448920684
05/03/2008,1072.73,1079.91,1086.88,1087.07,1074.62,452991313
04/03/2008,1078.24,1078.35,1072.73,1083.75,1065.36,446179540
03/03/2008,1074.07,1075.19,1078.24,1078.45,1068.72,449047493
02/03/2008,1109.96,1081.46,1074.07,1083.16,1074.07,446278764
28/02/2008,1120.09,1127.69,1109.96,1127.69,1108.78,459388331
27/02/2008,1122.73,1127.80,1120.09,1130.91,1115.68,464014516
26/02/2008,1116.09,1128.38,1122.73,1132.50,1121.62,465793333
25/02/2008,1116.46,1117.71,1116.09,1127.73,1109.47,461490565
24/02/2008,1102.15,1104.81,1116.46,1117.79,1102.45,460355043
21/02/2008,1088.09,1095.27,1102.15,1103.82,1094.58,454201489
20/02/2008,1100.67,1089.80,1088.09,1095.82,1085.10,447272411
19/02/2008,1089.93,1096.94,1100.67,1103.02,1091.12,449857236
18/02/2008,1084.80,1087.18,1089.93,1093.45,1086.48,444685153
17/02/2008,1090.66,1086.74,1084.80,1089.15,1081.49,442047017
14/02/2008,1087.09,1098.64,1090.66,1099.74,1088.51,444979430
13/02/2008,1073.99,1069.80,1087.09,1087.09,1067.51,444304692
12/02/2008,1051.54,1062.53,1073.99,1076.33,1054.49,437682386
11/02/2008,1048.76,1046.62,1051.54,1058.30,1044.97,430055471
10/02/2008,1057.64,1063.86,1048.76,1065.88,1048.76,429211016
07/02/2008,1068.51,1058.43,1057.64,1061.70,1044.99,431664951
06/02/2008,1068.51,1052.81,1068.51,1072.75,1049.86,436915909
05/02/2008,1080.64,1084.47,1068.51,1085.50,1061.89,435989741
04/02/2008,1089.24,1095.05,1080.64,1097.60,1080.64,437589240
03/02/2008,1061.00,1083.08,1089.24,1090.62,1082.46,439725650
31/01/2008,1071.37,1076.44,1061.00,1079.29,1052.20,429572574
30/01/2008,1075.42,1069.57,1071.37,1077.00,1067.78,434014157
29/01/2008,1048.15,1062.11,1075.42,1080.40,1056.64,435209759
28/01/2008,1050.37,1033.02,1048.15,1052.23,1030.34,426183371
27/01/2008,1064.96,1057.68,1050.37,1059.01,1046.24,426643944
24/01/2008,1065.35,1060.61,1064.96,1078.78,1057.17,431870399
23/01/2008,1101.96,1110.79,1065.35,1115.70,1044.90,431159165
22/01/2008,1117.15,1082.37,1101.96,1106.99,1077.34,447661400
21/01/2008,1150.16,1136.34,1117.15,1137.78,1110.95,456421675
20/01/2008,1138.92,1133.11,1150.16,1150.16,1124.75,467791417
17/01/2008,1140.66,1147.77,1138.92,1149.15,1136.05,463515756
16/01/2008,1150.38,1132.59,1140.66,1148.79,1128.81,464528849
15/01/2008,1170.54,1169.95,1150.38,1171.16,1150.38,466632643
14/01/2008,1164.35,1160.94,1170.54,1174.90,1159.31,474955039
13/01/2008,1160.59,1152.34,1164.35,1164.44,1147.08,474602579
10/01/2008,1180.22,1185.77,1160.59,1186.62,1160.05,473079595
09/01/2008,1189.52,1182.94,1180.22,1184.07,1176.09,483958592
08/01/2008,1176.61,1185.28,1189.52,1189.52,1181.57,483799492
07/01/2008,1177.73,1183.29,1176.61,1185.66,1176.61,477071608
06/01/2008,1208.47,1176.83,1177.73,1181.96,1172.35,476123250
03/01/2008,1219.50,1214.45,1208.47,1216.01,1201.55,486292966
02/01/2008,1225.09,1221.09,1219.50,1228.93,1217.05,488777347
01/01/2008,1217.07,1214.83,1225.09,1227.68,1213.89,489945042
31/12/2007,1215.90,1220.13,1217.07,1225.12,1215.18,485884945
30/12/2007,1224.88,1221.33,1215.90,1223.25,1212.67,492460097
27/12/2007,1226.49,1217.22,1224.88,1237.20,1217.22,496512817
26/12/2007,1230.71,1232.62,1226.49,1234.27,1223.58,495633131
25/12/2007,1223.64,1226.50,1230.71,1230.71,1224.19,497891133
24/12/2007,1218.17,1219.32,1223.64,1224.17,1218.27,496660357
23/12/2007,1198.73,1218.26,1218.17,1223.10,1217.47,491961582
20/12/2007,1188.68,1190.60,1198.73,1200.90,1188.10,483309243
19/12/2007,1184.65,1188.26,1188.68,1191.10,1181.17,479618064
18/12/2007,1180.84,1184.67,1184.65,1194.27,1183.32,477988401
17/12/2007,1186.17,1187.26,1180.84,1189.48,1173.89,478238822
16/12/2007,1225.92,1215.83,1186.17,1215.83,1184.25,479219624
13/12/2007,1234.71,1224.57,1225.92,1228.37,1218.78,492775925
12/12/2007,1224.57,1217.09,1234.71,1237.17,1213.79,494853967
11/12/2007,1224.09,1229.31,1224.57,1231.98,1221.77,490580035
10/12/2007,1222.12,1218.48,1224.09,1227.70,1215.67,490363186
09/12/2007,1211.81,1218.84,1222.12,1225.20,1218.16,489183280
06/12/2007,1207.19,1210.20,1211.81,1215.85,1207.16,485362197
05/12/2007,1183.95,1194.21,1207.19,1208.18,1191.88,482458146
04/12/2007,1189.52,1192.31,1183.95,1193.70,1182.99,475201193
03/12/2007,1199.40,1199.15,1189.52,1202.50,1189.52,476013141
02/12/2007,1187.56,1196.10,1199.40,1205.08,1196.10,476953883
29/11/2007,1186.14,1196.25,1187.56,1204.07,1183.68,472482009
28/11/2007,1168.18,1173.82,1186.14,1186.14,1171.24,471420156
27/11/2007,1174.24,1172.25,1168.18,1179.77,1166.89,465047143
26/11/2007,1178.84,1184.40,1174.24,1186.53,1172.50,468914693
25/11/2007,1165.35,1178.96,1178.84,1185.06,1176.73,469498302
22/11/2007,1165.74,1166.98,1165.35,1170.81,1160.42,465765558
21/11/2007,1194.36,1177.58,1165.74,1182.10,1165.74,467105253
20/11/2007,1193.56,1196.76,1194.36,1198.65,1188.44,477671598
19/11/2007,1205.02,1205.64,1193.56,1208.81,1193.56,478744868
18/11/2007,1199.79,1206.05,1205.02,1207.03,1198.22,482340590
15/11/2007,1207.47,1204.76,1199.79,1206.74,1196.30,481347098
14/11/2007,1209.39,1223.86,1207.47,1224.68,1203.49,483882102
